candidat_id,offre_id,titre,proxy_relevance,score_sem,score_hybride,taux_match,verdict_recrutement,rank_pgvector,rank_graph,rank_shift,relevance,binary_relevance,score_hybride_optuna,rank_optuna,top10_optuna
PPBZV2505260029710,OFFRE_012987_dff34b2dd63d,Technicien Superieur En Électromécanicien,0.3925,0.5239,0.3684,0.0,hors_cible_actuel,9,8,1,0.3925,1,0.0,8,True
PPBZV2505260029710,OFFRE_004134_714d0f4e42ba,02 CHARGÉS D’AFFAIRES,0.1125,0.5079,0.3628,0.0,hors_cible_actuel,10,9,1,0.1125,0,0.0,9,True
PPBZV2505260029710,OFFRE_000006_4191c3ab002f,Electromécanicien,0.3925,0.5072,0.3625,0.0,hors_cible_actuel,11,10,1,0.3925,1,0.0,10,True
PPBZV2511040050030,OFFRE_011834_c5682961e06f,Manœuvre,0.4125,0.5242,0.5824,0.833,postuler_avec_plan_de_montee_en_competence,4,1,3,0.4125,1,0.833,1,True
PPBZV2511040050030,OFFRE_011835_f44c0817478a,Manœuvre,0.4125,0.5242,0.5824,0.833,postuler_avec_plan_de_montee_en_competence,5,2,3,0.4125,1,0.833,2,True
PPBZV2511040050030,OFFRE_010565_1880a3bc05c1,Charge(e) Ressources Humaines,0.4,0.4127,0.4194,0.0,hors_cible_actuel,11,3,8,0.4,1,0.0,4,True
PPBZV2511040050030,OFFRE_009821_8c58e781da15,Coordinateur Terrain (H/F),0.3,0.3728,0.4055,0.0,hors_cible_actuel,18,4,14,0.3,0,0.0,5,True
PPBZV2511040050030,OFFRE_009567_04fedb1e14a6,Superviseur Mobilisation Communautaire,0.25,0.3544,0.399,0.0,hors_cible_actuel,19,5,14,0.25,0,0.0,6,True
PPBZV2511040050030,OFFRE_011102_265d443c84c9,Manœuvre Chantier Bâtiment /Travaux Agricoles - Littoral,0.4,0.3525,0.3984,0.0,hors_cible_actuel,20,6,14,0.4,1,0.0,7,True
PPBZV2511040050030,OFFRE_010272_a272d1339fcb,Technicien Génie Civil,0.25,0.3522,0.3983,0.0,hors_cible_actuel,21,7,14,0.25,0,0.0,8,True
PPBZV2511040050030,OFFRE_009820_cb2cc73448e8,Chargé de Partenariat H/F,0.3,0.3479,0.3968,0.0,hors_cible_actuel,23,8,15,0.3,0,0.0,9,True
PPBZV2511040050030,OFFRE_010843_2cb6eb9483fa,Assistant Administratif et Commercial H/F,0.4,0.3089,0.3831,0.0,hors_cible_actuel,29,9,20,0.4,1,0.0,10,True
PPBZV2511040050030,OFFRE_012335_b42f9d2b16e9,Manœuvre,0.3125,0.5433,0.3752,0.333,hors_cible_actuel,1,10,-9,0.3125,0,0.333,3,True
PPPNR2512020053499,OFFRE_013386_a7ab38beca29,"Agent Qhse ( Qualité, Hygiène, Sécurité,Environnement)",0.5625,0.6623,0.6307,0.833,postuler_avec_plan_de_montee_en_competence,2,1,1,0.5625,1,0.833,1,True
PPPNR2512020053499,OFFRE_007389_874b802fb936,Agent De Maitrise - QUALITY SUPERVISOR,0.4,0.5467,0.4663,0.0,vivier_a_developper,30,2,28,0.4,0,0.0,8,True
PPPNR2512020053499,OFFRE_013468_90804f1cc50a,Technicienne Qhse,0.3937,0.7054,0.4319,0.333,vivier_a_developper,1,3,-2,0.3937,0,0.333,2,True
PPPNR2512020053499,OFFRE_012762_d4d1af0f1fb7,"Responsablehsse (Hygiène, Santé, Sécurité Et Environnement)",0.5625,0.6609,0.4163,0.333,hors_cible_actuel,3,4,-1,0.5625,1,0.333,3,True
PPPNR2512020053499,OFFRE_013328_e1db596150dc,Responsable Qhse,0.3937,0.6594,0.4158,0.333,hors_cible_actuel,4,5,-1,0.3937,0,0.333,4,True
PPPNR2512020053499,OFFRE_012067_c4c9d3099c87,Hse,0.3937,0.6512,0.4129,0.333,hors_cible_actuel,5,6,-1,0.3937,0,0.333,5,True
PPPNR2512020053499,OFFRE_008229_f8fd2dac3669,RESPONSABLE SECURITE ET ACCES HUMANITAIRE,0.415,0.5467,0.4103,0.0,hors_cible_actuel,27,7,20,0.415,1,0.0,9,True
PPPNR2512020053499,OFFRE_002923_34dbbad5cebe,Responsable De La Surêté,0.385,0.5467,0.4103,0.0,hors_cible_actuel,29,8,21,0.385,0,0.0,10,True
PPPNR2512020053499,OFFRE_013034_c3ff4abf642f,Responsable Qhse,0.3937,0.6383,0.4084,0.333,hors_cible_actuel,6,9,-3,0.3937,0,0.333,6,True
PPPNR2512020053499,OFFRE_012371_1dfa6fe9096d,Technicien Hse,0.3937,0.6366,0.4078,0.333,hors_cible_actuel,7,10,-3,0.3937,0,0.333,7,True
PPBZV2501170017514,OFFRE_011455_02cecda4f0f4,Technicienne De Surface,0.2625,0.4858,0.355,0.0,hors_cible_actuel,2,1,1,0.2625,1,0.0,1,True
PPBZV2501170017514,OFFRE_013127_ed629d6b879d,Technicien De Surface,0.1875,0.4804,0.3531,0.0,hors_cible_actuel,3,2,1,0.1875,0,0.0,2,True
PPBZV2501170017514,OFFRE_013423_e685531a99b3,Techniciens De Surface,0.1875,0.4761,0.3516,0.0,hors_cible_actuel,4,3,1,0.1875,0,0.0,3,True
PPBZV2501170017514,OFFRE_007435_f7a4f1b7712f,Coffreurs-Ferrailleurs,0.1125,0.4543,0.344,0.0,hors_cible_actuel,5,4,1,0.1125,0,0.0,4,True
PPBZV2501170017514,OFFRE_005631_dd294fac0040,(02) PLOMBIERS INDUSTRIELS,0.1125,0.4543,0.344,0.0,hors_cible_actuel,9,5,4,0.1125,0,0.0,5,True
PPBZV2501170017514,OFFRE_005247_e658b33d36b8,Manoeuvre Routier,0.1125,0.4543,0.344,0.0,hors_cible_actuel,10,6,4,0.1125,0,0.0,6,True
PPBZV2501170017514,OFFRE_005312_e862a1e678c2,04 Technicens Plombiers Dla/Yde,0.1125,0.4543,0.344,0.0,hors_cible_actuel,16,7,9,0.1125,0,0.0,7,True
PPBZV2501170017514,OFFRE_003184_607e55163448,02 MACHINISTES,0.1125,0.4543,0.344,0.0,hors_cible_actuel,19,8,11,0.1125,0,0.0,8,True
PPBZV2501170017514,OFFRE_005215_6270c66b41c8,CONSEILLER.E TECHNIQUE SLGA - YAOUNDÉ - GIZ CAMEROUN,0.1125,0.4543,0.344,0.0,hors_cible_actuel,25,9,16,0.1125,0,0.0,9,True
PPBZV2501170017514,OFFRE_005879_a0dc636a9b8b,Appliance Repair Technician,0.1125,0.4543,0.344,0.0,hors_cible_actuel,27,10,17,0.1125,0,0.0,10,True
PPAUT2507120035238,OFFRE_008944_d92237d635a7,Directeur d'Exploitation,0.55,0.6646,0.7215,0.833,pret_a_postuler,1,1,0,0.55,0,0.833,3,True
PPAUT2507120035238,OFFRE_009786_6e54981be4b2,Responsable Achats (H/F),0.55,0.6307,0.7096,0.833,postuler_avec_plan_de_montee_en_competence,2,2,0,0.55,0,0.833,4,True
PPAUT2507120035238,OFFRE_009787_b27983396ebf,"Gestionnaire de Transport , APM Terminals - Douala",0.6062,0.6123,0.7032,0.833,postuler_avec_plan_de_montee_en_competence,3,3,0,0.6062,1,0.833,5,True
PPAUT2507120035238,OFFRE_009810_9d66ee6abee2,Superviseur Logistique H/F,0.55,0.5917,0.696,0.833,postuler_avec_plan_de_montee_en_competence,5,4,1,0.55,0,0.833,6,True
PPAUT2507120035238,OFFRE_009586_ea1dca344841,SUPPLY CHAIN EXECUTIVE - Douala,0.55,0.5616,0.6855,0.833,postuler_avec_plan_de_montee_en_competence,6,5,1,0.55,0,0.833,7,True
PPAUT2507120035238,OFFRE_011207_a884e39a0818,Coordinateur Des Operations Logistiques,0.4688,0.5259,0.6691,1.0,postuler_avec_plan_de_montee_en_competence,9,6,3,0.4688,0,1.0,1,True
PPAUT2507120035238,OFFRE_009344_a23e28255d01,RESPONSABLE DES ACHATS ET DE LA LOGISTIQUE (F/H),0.6062,0.5068,0.6663,0.833,postuler_avec_plan_de_montee_en_competence,12,7,5,0.6062,1,0.833,8,True
PPAUT2507120035238,OFFRE_011216_6bb85e3169d1,Coordinateur Des Opérations,0.5062,0.514,0.6649,1.0,postuler_avec_plan_de_montee_en_competence,10,8,2,0.5062,0,1.0,2,True
PPAUT2507120035238,OFFRE_009273_568f1b7c3651,Supply Chain Manager,0.6062,0.4493,0.6462,0.833,postuler_avec_plan_de_montee_en_competence,17,9,8,0.6062,1,0.833,9,True
PPAUT2507120035238,OFFRE_009752_dc3cb15ef2a5,Responsable Logistique H/F,0.4938,0.441,0.6432,0.833,postuler_avec_plan_de_montee_en_competence,20,10,10,0.4938,0,0.833,10,True
PPBZV2512070054080,OFFRE_009335_02d1010c5cf6,Comptable (H/F),0.2779,0.6382,0.4142,0.833,hors_cible_actuel,1,1,0,0.2779,0,0.833,1,True
PPBZV2512070054080,OFFRE_009336_485d8ad32121,Comptable (H/F),0.2779,0.6382,0.4142,0.833,hors_cible_actuel,2,2,0,0.2779,0,0.833,2,True
PPBZV2512070054080,OFFRE_003700_be88bc692012,GESTIONNAIRE De COMPTE,0.4425,0.6159,0.4006,0.167,hors_cible_actuel,4,3,1,0.4425,1,0.167,3,True
PPBZV2512070054080,OFFRE_003872_81df883ec829,FINANCE CLERKS,0.51,0.6159,0.4006,0.167,hors_cible_actuel,8,4,4,0.51,1,0.167,4,True
PPBZV2512070054080,OFFRE_004281_b91f10774f98,"GESTIONNAIRE DE COMPTES LOCAUX, SECTEUR PUBLIC (GOUVERNEMENT)",0.3654,0.6159,0.4006,0.167,hors_cible_actuel,12,5,7,0.3654,0,0.167,5,True
PPBZV2512070054080,OFFRE_007492_95d46cc31cd9,10 GESTIONNAIRES De Crédit Classique (Crédit Habitat),0.3225,0.6094,0.3983,0.167,hors_cible_actuel,14,6,8,0.3225,0,0.167,6,True
PPBZV2512070054080,OFFRE_008304_008261042ccf,02 CHARGES FINANCIERS POUR LE PROJET SEMBE I,0.3225,0.6094,0.3983,0.167,hors_cible_actuel,17,7,10,0.3225,0,0.167,7,True
PPBZV2512070054080,OFFRE_008336_94ec45c7a4c7,Project Accountant,0.3975,0.6094,0.3983,0.167,hors_cible_actuel,18,8,10,0.3975,0,0.167,8,True
PPBZV2512070054080,OFFRE_004958_87ced487db35,Finance Officer,0.4725,0.6094,0.3983,0.167,hors_cible_actuel,21,9,12,0.4725,1,0.167,9,True
PPBZV2512070054080,OFFRE_006371_7fcb05cf0883,Business Analyst,0.3975,0.6094,0.3983,0.167,hors_cible_actuel,22,10,12,0.3975,0,0.167,10,True
PPBZV2508050037774,OFFRE_012227_9e47622fd4c9,Chauffeur Poids Lourds,0.525,0.7128,0.7345,1.0,pret_a_postuler,1,1,0,0.525,1,1.0,1,True
PPBZV2508050037774,OFFRE_013390_6f11c6573d83,Chauffeur Poids Lourds,0.525,0.7004,0.7301,1.0,pret_a_postuler,2,2,0,0.525,1,1.0,2,True
PPBZV2508050037774,OFFRE_012144_7451e8958350,Chauffeur Poids Lourds,0.525,0.7001,0.73,1.0,pret_a_postuler,3,3,0,0.525,1,1.0,3,True
PPBZV2508050037774,OFFRE_013281_79ceaad108f5,Chauffeur Poids Lourds,0.525,0.6925,0.7274,1.0,pret_a_postuler,4,4,0,0.525,1,1.0,4,True
PPBZV2508050037774,OFFRE_013271_c0754c337e0e,Chauffeur Poids Lourds,0.525,0.6925,0.7274,1.0,pret_a_postuler,5,5,0,0.525,1,1.0,5,True
PPBZV2508050037774,OFFRE_013294_e8f73433c3e8,Chauffeur Poids Lourds,0.525,0.6925,0.7274,1.0,pret_a_postuler,6,6,0,0.525,1,1.0,6,True
PPBZV2508050037774,OFFRE_011888_b97fc039daae,Chauffeur Poids Lourds,0.525,0.6911,0.7269,1.0,pret_a_postuler,7,7,0,0.525,1,1.0,7,True
PPBZV2508050037774,OFFRE_011579_883b2cf7853b,Chauffeur Poids Lourds,0.525,0.691,0.7268,1.0,pret_a_postuler,8,8,0,0.525,1,1.0,8,True
PPBZV2508050037774,OFFRE_013234_713cfd8b98f9,Cauffeurs Poids Lourds,0.3937,0.6173,0.7011,1.0,postuler_avec_plan_de_montee_en_competence,9,9,0,0.3937,0,1.0,9,True
PPBZV2508050037774,OFFRE_013179_f0ba446f42c1,Chauffeur Poids Lourds Mécanicien,0.525,0.6115,0.699,1.0,postuler_avec_plan_de_montee_en_competence,10,10,0,0.525,1,1.0,10,True
PPPNR2501230018148,OFFRE_003315_329606debd25,OFFRE DE STAGE Réseau & Télécommunication (H/F),0.4375,0.5455,0.7659,1.0,pret_a_postuler,9,1,8,0.4375,1,1.0,1,True
PPPNR2501230018148,OFFRE_007016_7f8465b1b562,Stagiaires Professionnels En Réseaux Et Télécom,0.475,0.5455,0.7659,1.0,pret_a_postuler,12,2,10,0.475,1,1.0,2,True
PPPNR2501230018148,OFFRE_004192_760e29d148b9,STAGIAIRES EN SYSTÈMES D’INFORMATION ET EN DÉVELOPPEMENT LOGICIEL H/F,0.4,0.5455,0.7659,1.0,pret_a_postuler,14,3,11,0.4,0,1.0,3,True
PPPNR2501230018148,OFFRE_003026_5aecc11d8ab1,CHEF DE MISSION,0.4375,0.5455,0.7659,1.0,pret_a_postuler,15,4,11,0.4375,1,1.0,4,True
PPPNR2501230018148,OFFRE_003245_a99f29cfb580,Representative - Executive Accounts Manager,0.4,0.5455,0.7659,1.0,pret_a_postuler,18,5,13,0.4,0,1.0,5,True
PPPNR2501230018148,OFFRE_003049_88217f3bd4bd,RESPONSABLE DIGITALISATION,0.415,0.5285,0.76,1.0,pret_a_postuler,27,6,21,0.415,0,1.0,6,True
PPPNR2501230018148,OFFRE_003480_caf39895bd95,INGÉNIEUR SYSTÈME ET RÉSEAU,0.34,0.5455,0.7099,1.0,postuler_avec_plan_de_montee_en_competence,11,7,4,0.34,0,1.0,7,True
PPPNR2501230018148,OFFRE_003845_a277378decbb,INGENIEUR RESEAU TELECOM H/F,0.34,0.5455,0.7099,1.0,postuler_avec_plan_de_montee_en_competence,13,8,5,0.34,0,1.0,8,True
PPPNR2501230018148,OFFRE_004436_d74aa64fe320,EXPERT•E JUNIOR EN GESTION DE BASES DE DONNEES Projet GIZ/Pro-PASSaR,0.325,0.5455,0.7099,1.0,postuler_avec_plan_de_montee_en_competence,17,9,8,0.325,0,1.0,9,True
PPPNR2501230018148,OFFRE_002981_1f353d85bdff,Support Call Center,0.2775,0.5455,0.6759,1.0,postuler_avec_plan_de_montee_en_competence,10,10,0,0.2775,0,1.0,10,True
PPBZV2506270033656,OFFRE_011834_c5682961e06f,Manœuvre,0.5625,0.5871,0.6905,1.0,postuler_avec_plan_de_montee_en_competence,1,1,0,0.5625,1,1.0,1,True
PPBZV2506270033656,OFFRE_011835_f44c0817478a,Manœuvre,0.5625,0.5871,0.6905,1.0,postuler_avec_plan_de_montee_en_competence,2,2,0,0.5625,1,1.0,2,True
PPBZV2506270033656,OFFRE_011102_265d443c84c9,Manœuvre Chantier Bâtiment /Travaux Agricoles - Littoral,0.475,0.3987,0.4145,0.0,hors_cible_actuel,17,3,14,0.475,1,0.0,8,True
PPBZV2506270033656,OFFRE_010768_57cc60f4f52f,CHEF D’EQUIPE,0.4,0.3071,0.3825,0.0,hors_cible_actuel,23,4,19,0.4,0,0.0,9,True
PPBZV2506270033656,OFFRE_011811_fc7c02b914bf,Manœuvre,0.1875,0.4945,0.3581,0.0,hors_cible_actuel,3,5,-2,0.1875,0,0.0,10,True
PPBZV2506270033656,OFFRE_012337_f6069c78d86b,Manœuvre,0.1875,0.4874,0.3556,0.167,hors_cible_actuel,4,6,-2,0.1875,0,0.167,3,True
PPBZV2506270033656,OFFRE_012336_c804b1ffc7d8,Manœuvre,0.1875,0.4874,0.3556,0.167,hors_cible_actuel,5,7,-2,0.1875,0,0.167,4,True
PPBZV2506270033656,OFFRE_012335_b42f9d2b16e9,Manœuvre,0.1875,0.4874,0.3556,0.167,hors_cible_actuel,6,8,-2,0.1875,0,0.167,5,True
PPBZV2506270033656,OFFRE_012384_5b7b91e68879,Manœuvre,0.1875,0.4776,0.3522,0.167,hors_cible_actuel,7,9,-2,0.1875,0,0.167,6,True
PPBZV2506270033656,OFFRE_013435_b07056a2ed51,Manœuvre,0.1875,0.4702,0.3496,0.167,hors_cible_actuel,8,10,-2,0.1875,0,0.167,7,True
PPBZV2512040053926,OFFRE_003649_6365deab697a,ASSISTANT(E) DE RECHERCHE,0.4,0.5018,0.4926,0.5,vivier_a_developper,2,1,1,0.4,1,0.5,1,True
PPBZV2512040053926,OFFRE_008197_a7578f97ec34,CHEF DE MISSION,0.4,0.4698,0.4814,0.5,vivier_a_developper,8,2,6,0.4,1,0.5,2,True
PPBZV2512040053926,OFFRE_008198_e66c351aec36,EXPERT STATISTICIEN,0.4,0.4698,0.4814,0.5,vivier_a_developper,9,3,6,0.4,1,0.5,3,True
PPBZV2512040053926,OFFRE_007573_2137a4f20bd1,CHARGÉ.E JUNIOR ACHATS ET CONTRATS Projet SoCiG,0.4,0.4609,0.4783,0.5,vivier_a_developper,13,4,9,0.4,1,0.5,4,True
PPBZV2512040053926,OFFRE_003242_47a53859bc2a,EPIC FINANCE MANAGER,0.4,0.4609,0.4783,0.5,vivier_a_developper,14,5,9,0.4,1,0.5,5,True
PPBZV2512040053926,OFFRE_003412_dc10cb176607,Consultant For Data Management And Tools Production (WAPT) – WASH,0.4,0.4609,0.4783,0.5,vivier_a_developper,18,6,12,0.4,1,0.5,6,True
PPBZV2512040053926,OFFRE_003411_c3841ce28354,National Consultant For The Development Of WASH Accounts,0.4,0.4609,0.4783,0.5,vivier_a_developper,20,7,13,0.4,1,0.5,7,True
PPBZV2512040053926,OFFRE_004181_a5d028bca5b3,STAGIAIRE PROPARCO,0.4,0.4609,0.4783,0.5,vivier_a_developper,24,8,16,0.4,1,0.5,8,True
PPBZV2512040053926,OFFRE_003271_2bd8e4cb7ee2,"NATIONAL CONSULTANT, WCAR",0.4,0.4609,0.4783,0.5,vivier_a_developper,25,9,16,0.4,1,0.5,9,True
PPBZV2512040053926,OFFRE_009159_da0489a519bb,Responsable Redressement Economique - Pilier 2 Poste basé à Maroua,0.4,0.4792,0.4427,0.0,vivier_a_developper,4,10,-6,0.4,1,0.0,10,True
PPBZV2510270049140,OFFRE_012873_ae3d2ac4072d,Chef Patissier,0.5625,0.6369,0.7079,1.0,postuler_avec_plan_de_montee_en_competence,1,1,0,0.5625,1,1.0,1,True
PPBZV2510270049140,OFFRE_011757_68585254e10b,Chef Pâtissier,0.5625,0.5797,0.6879,1.0,postuler_avec_plan_de_montee_en_competence,2,2,0,0.5625,1,1.0,2,True
PPBZV2510270049140,OFFRE_011389_0317a99ced31,Chef Exécutif Pâtissier,0.5625,0.5337,0.6718,1.0,postuler_avec_plan_de_montee_en_competence,8,3,5,0.5625,1,1.0,3,True
PPBZV2510270049140,OFFRE_012878_2f51608f794a,Réceptionniste Bilingue,0.5625,0.5087,0.663,1.0,postuler_avec_plan_de_montee_en_competence,13,4,9,0.5625,1,1.0,4,True
PPBZV2510270049140,OFFRE_010200_e9303f5ac58e,Cuisinier / Cuisinière,0.55,0.5517,0.4681,0.333,vivier_a_developper,4,5,-1,0.55,0,0.333,5,True
PPBZV2510270049140,OFFRE_010498_63f5d3182c4c,Serveur / Chef de Rang (H/F),0.55,0.5057,0.452,0.333,vivier_a_developper,15,6,9,0.55,0,0.333,6,True
PPBZV2510270049140,OFFRE_008727_d3e3b1d089a4,"Commerciale, Assistante de Direction",0.325,0.5382,0.4074,0.0,hors_cible_actuel,7,7,0,0.325,0,0.0,10,True
PPBZV2510270049140,OFFRE_010461_f63c19aba890,Directeur / Directrice d'Hôtel,0.475,0.5029,0.395,0.333,hors_cible_actuel,16,8,8,0.475,0,0.333,7,True
PPBZV2510270049140,OFFRE_009486_dcad08bd45b9,Gérant (e) pour un Restaurant - Douala,0.4125,0.5795,0.3878,0.333,hors_cible_actuel,3,9,-6,0.4125,0,0.333,8,True
PPBZV2510270049140,OFFRE_008537_9db9e405c07d,Cuisinier,0.475,0.4674,0.3826,0.333,hors_cible_actuel,22,10,12,0.475,0,0.333,9,True
PPPNR2509160043128,OFFRE_012227_9e47622fd4c9,Chauffeur Poids Lourds,0.4688,0.6977,0.7292,1.0,pret_a_postuler,1,1,0,0.4688,1,1.0,1,True
PPPNR2509160043128,OFFRE_013390_6f11c6573d83,Chauffeur Poids Lourds,0.4688,0.6932,0.7276,1.0,pret_a_postuler,2,2,0,0.4688,1,1.0,2,True
PPPNR2509160043128,OFFRE_012144_7451e8958350,Chauffeur Poids Lourds,0.4688,0.685,0.7247,1.0,pret_a_postuler,3,3,0,0.4688,1,1.0,3,True
PPPNR2509160043128,OFFRE_013294_e8f73433c3e8,Chauffeur Poids Lourds,0.4688,0.6813,0.7235,1.0,pret_a_postuler,4,4,0,0.4688,1,1.0,4,True
PPPNR2509160043128,OFFRE_013281_79ceaad108f5,Chauffeur Poids Lourds,0.4688,0.6813,0.7235,1.0,pret_a_postuler,5,5,0,0.4688,1,1.0,5,True
PPPNR2509160043128,OFFRE_013271_c0754c337e0e,Chauffeur Poids Lourds,0.4688,0.6813,0.7235,1.0,pret_a_postuler,6,6,0,0.4688,1,1.0,6,True
PPPNR2509160043128,OFFRE_011579_883b2cf7853b,Chauffeur Poids Lourds,0.4688,0.6809,0.7233,1.0,pret_a_postuler,7,7,0,0.4688,1,1.0,7,True
PPPNR2509160043128,OFFRE_011888_b97fc039daae,Chauffeur Poids Lourds,0.4688,0.6795,0.7228,1.0,pret_a_postuler,8,8,0,0.4688,1,1.0,8,True
PPPNR2509160043128,OFFRE_013179_f0ba446f42c1,Chauffeur Poids Lourds Mécanicien,0.4688,0.6051,0.6968,1.0,postuler_avec_plan_de_montee_en_competence,9,9,0,0.4688,1,1.0,9,True
PPPNR2509160043128,OFFRE_013175_edfee02a78d9,Chauffeur Poids Lourds Mécanicien,0.4688,0.6051,0.6968,1.0,postuler_avec_plan_de_montee_en_competence,10,10,0,0.4688,1,1.0,10,True
PPPNR2507090034875,OFFRE_012425_7a4543d804a1,Chauffeur,0.5625,0.5939,0.6929,1.0,postuler_avec_plan_de_montee_en_competence,1,1,0,0.5625,1,1.0,1,True
PPPNR2507090034875,OFFRE_013050_95dc2385ce7f,Chauffeur,0.5625,0.5783,0.6874,1.0,postuler_avec_plan_de_montee_en_competence,2,2,0,0.5625,1,1.0,2,True
PPPNR2507090034875,OFFRE_011867_ebfce01c048d,Chauffeur,0.5625,0.5693,0.6843,1.0,postuler_avec_plan_de_montee_en_competence,3,3,0,0.5625,1,1.0,3,True
PPPNR2507090034875,OFFRE_012223_a77cb6e9867c,Stagiaire Chauffeur,0.5625,0.5623,0.6818,1.0,postuler_avec_plan_de_montee_en_competence,4,4,0,0.5625,1,1.0,4,True
PPPNR2507090034875,OFFRE_011624_be41bc98f8b3,Chauffeur Kavaki,0.5625,0.5508,0.6778,1.0,postuler_avec_plan_de_montee_en_competence,5,5,0,0.5625,1,1.0,5,True
PPPNR2507090034875,OFFRE_012209_56c86b9f1126,Chauffeur Coursier,0.5625,0.5487,0.677,1.0,postuler_avec_plan_de_montee_en_competence,6,6,0,0.5625,1,1.0,6,True
PPPNR2507090034875,OFFRE_012078_a08d8554ded1,Chauffeur,0.5625,0.5421,0.6747,1.0,postuler_avec_plan_de_montee_en_competence,8,7,1,0.5625,1,1.0,7,True
PPPNR2507090034875,OFFRE_012718_ba1cb930e0b7,Chauffeur,0.5625,0.54,0.674,1.0,postuler_avec_plan_de_montee_en_competence,9,8,1,0.5625,1,1.0,8,True
PPPNR2507090034875,OFFRE_012273_6f1cd14e1f77,Chauffeur Kavaki,0.5625,0.54,0.674,1.0,postuler_avec_plan_de_montee_en_competence,10,9,1,0.5625,1,1.0,9,True
PPPNR2507090034875,OFFRE_012279_12d4d8c2dc6f,Chauffeur Kavaki,0.5625,0.54,0.674,1.0,postuler_avec_plan_de_montee_en_competence,11,10,1,0.5625,1,1.0,10,True
PPBZV2506110031739,OFFRE_006345_f77c4dadb761,Chauffeur-Logisticien,0.55,0.6905,0.7306,0.833,pret_a_postuler,14,1,13,0.55,1,0.833,1,True
PPBZV2506110031739,OFFRE_009138_312be270cd68,Chauffeur Livreur Véhicule Léger,0.505,0.6827,0.7278,0.833,pret_a_postuler,20,2,18,0.505,1,0.833,2,True
PPBZV2506110031739,OFFRE_010846_18f78608eb25,Acheteur H/F - Logistique,0.505,0.6518,0.717,0.833,postuler_avec_plan_de_montee_en_competence,25,3,22,0.505,1,0.833,3,True
PPBZV2506110031739,OFFRE_009765_0f003938395a,Chauffeur,0.505,0.6335,0.7106,0.833,postuler_avec_plan_de_montee_en_competence,28,4,24,0.505,1,0.833,4,True
PPBZV2506110031739,OFFRE_003387_09123d49db41,AGENT DE RECRUTEMENT CHAUFFEUR,0.43,0.6905,0.6746,0.833,postuler_avec_plan_de_montee_en_competence,1,5,-4,0.43,0,0.833,5,True
PPBZV2506110031739,OFFRE_007512_328b029e72b4,AGENT DE RECRUTEMENT CHAUFFEUR,0.43,0.6905,0.6746,0.833,postuler_avec_plan_de_montee_en_competence,3,6,-3,0.43,0,0.833,6,True
PPBZV2506110031739,OFFRE_004682_6fad89f7386f,ASSISTANT(E) NEGOCE ET EXPORT,0.43,0.6905,0.6746,0.833,postuler_avec_plan_de_montee_en_competence,17,7,10,0.43,0,0.833,7,True
PPBZV2506110031739,OFFRE_009230_920f54fac78a,Commercial Fret H/F,0.43,0.6731,0.6685,0.833,postuler_avec_plan_de_montee_en_competence,21,8,13,0.43,0,0.833,8,True
PPBZV2506110031739,OFFRE_007341_723ef56fe791,RESPONSABLE COMMERCIAL(E) & CUSTOMER SERVICE,0.355,0.6578,0.6631,0.833,postuler_avec_plan_de_montee_en_competence,22,9,13,0.355,0,0.833,9,True
PPBZV2506110031739,OFFRE_004337_e457d1886bed,SUPPLY CHAIN OFFICER,0.5475,0.6905,0.6406,0.833,postuler_avec_plan_de_montee_en_competence,2,10,-8,0.5475,1,0.833,10,True
PPBZV2507070034609,OFFRE_011642_109f92fd5e48,Chargé De Communication,0.4725,0.6329,0.6204,0.833,postuler_avec_plan_de_montee_en_competence,2,1,1,0.4725,1,0.833,1,True
PPBZV2507070034609,OFFRE_013694_ef7f0a0f072c,Research Associé (scientific Communication,0.2925,0.6148,0.6141,0.833,postuler_avec_plan_de_montee_en_competence,3,2,1,0.2925,0,0.833,2,True
PPBZV2507070034609,OFFRE_011960_56157cc623e5,Senior Spécialiste Communication Interne & Culture,0.4725,0.5883,0.6048,0.833,postuler_avec_plan_de_montee_en_competence,4,3,1,0.4725,1,0.833,3,True
PPBZV2507070034609,OFFRE_011633_d7031bfaad20,Chargé De Communication,0.4725,0.5642,0.5964,0.833,postuler_avec_plan_de_montee_en_competence,5,4,1,0.4725,1,0.833,4,True
PPBZV2507070034609,OFFRE_013152_e045aecab7f9,Chef De Publicité Et Chargé De Projet En Agence Conseil En Communication,0.4725,0.534,0.5858,0.833,postuler_avec_plan_de_montee_en_competence,6,5,1,0.4725,1,0.833,5,True
PPBZV2507070034609,OFFRE_013706_421f25cb0a15,Chargé de clientèle,0.2925,0.5192,0.5806,0.833,postuler_avec_plan_de_montee_en_competence,7,6,1,0.2925,0,0.833,6,True
PPBZV2507070034609,OFFRE_012080_a420386a0f04,Agent De Communication,0.3825,0.4804,0.567,0.833,postuler_avec_plan_de_montee_en_competence,8,7,1,0.3825,0,0.833,7,True
PPBZV2507070034609,OFFRE_013673_8d14e890f084,Acoustic Consultant,0.2025,0.4661,0.562,0.833,postuler_avec_plan_de_montee_en_competence,10,8,2,0.2025,0,0.833,8,True
PPBZV2507070034609,OFFRE_012815_638d944e54af,"Assistant De Direction, Charge De Communication Et Marketing",0.4725,0.4513,0.5569,0.833,postuler_avec_plan_de_montee_en_competence,15,9,6,0.4725,1,0.833,9,True
