offre_id,offre_found,n_candidat_skills,n_offre_skills,n_acquises,n_manquantes,n_essentielles_manquantes,taux_match_neo4j,competences_acquises,competences_manquantes,titre_poste
OFFRE_012685_766d74e3b0a5,True,6,6,0,6,6,0.0,[],"['coordonner la vente de gibier', 'réaliser des activités de service après-vente', 'vente de produits médicaux', 'procédures des services de vente', 'organiser des événements d’échantillonnage sur des points de vente au détail', 'motiver le personnel pour atteindre les objectifs de vente']",Directeur Des Opérations
OFFRE_012686_43b32c0374b4,True,6,6,6,0,0,1.0,"['coordonner le transport', 'véhicules de transport pour chevaux', 'droit du transport aérien', 'fixer des objectifs de transport', 'respecter le planning de travail dans les transports', 'gérer le transport de fonds']",[],Responsable Logistique
OFFRE_012687_761241ca2dca,True,6,6,6,0,0,1.0,"['coordonner le transport', 'véhicules de transport pour chevaux', 'droit du transport aérien', 'fixer des objectifs de transport', 'respecter le planning de travail dans les transports', 'gérer le transport de fonds']",[],Agent Call Center (Compte Client)
OFFRE_012688_8cc767aa54c8,True,6,6,6,0,0,1.0,"['coordonner le transport', 'véhicules de transport pour chevaux', 'droit du transport aérien', 'fixer des objectifs de transport', 'respecter le planning de travail dans les transports', 'gérer le transport de fonds']",[],Agent Call Center ( Particulier)
OFFRE_012689_47d47cd5d2d5,True,6,6,6,0,0,1.0,"['coordonner le transport', 'véhicules de transport pour chevaux', 'droit du transport aérien', 'fixer des objectifs de transport', 'respecter le planning de travail dans les transports', 'gérer le transport de fonds']",[],Assistant Logistique Support
OFFRE_012690_ee3ca34fc571,True,6,6,6,0,0,1.0,"['coordonner le transport', 'véhicules de transport pour chevaux', 'droit du transport aérien', 'fixer des objectifs de transport', 'respecter le planning de travail dans les transports', 'gérer le transport de fonds']",[],Assistant Logistique ( Stockage)
OFFRE_012691_945406ec74c6,True,6,6,6,0,0,1.0,"['coordonner le transport', 'véhicules de transport pour chevaux', 'droit du transport aérien', 'fixer des objectifs de transport', 'respecter le planning de travail dans les transports', 'gérer le transport de fonds']",[],Caissier
OFFRE_012692_2a85e95e5d57,True,6,6,6,0,0,1.0,"['coordonner le transport', 'véhicules de transport pour chevaux', 'droit du transport aérien', 'fixer des objectifs de transport', 'respecter le planning de travail dans les transports', 'gérer le transport de fonds']",[],Chargée-Commerce
OFFRE_012693_f5a9d7601443,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'comptabilité']",Responsablecontrole De Gestion
OFFRE_012694_a4791ea298ec,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'comptabilité']",Producteur
OFFRE_012695_65f4bdb1f5cd,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'comptabilité']",Responsable Technique
OFFRE_012696_da45873c03b6,True,6,6,0,6,6,0.0,[],"['coordonner la vente de gibier', 'réaliser des activités de service après-vente', 'vente de produits médicaux', 'procédures des services de vente', 'organiser des événements d’échantillonnage sur des points de vente au détail', 'motiver le personnel pour atteindre les objectifs de vente']",Commercial B2B- Plateforme De Fidélité
OFFRE_012697_8523b88ba2fc,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'comptabilité']",Assistant Comptable
OFFRE_012698_fe9e973ce722,True,6,6,0,6,6,0.0,[],"['coordonner la vente de gibier', 'réaliser des activités de service après-vente', 'vente de produits médicaux', 'procédures des services de vente', 'organiser des événements d’échantillonnage sur des points de vente au détail', 'motiver le personnel pour atteindre les objectifs de vente']",Chauffeur
OFFRE_012699_04d3e3416763,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'comptabilité']",Directeur Technique Adjointe
OFFRE_012700_d9dc0f6830e3,True,6,6,0,6,6,0.0,[],"['potentiel d’économies d’énergie des systèmes de changement de vitesse automatiques', 'prévoir l’évolution des prix de l’énergie', 'systèmes aliments-énergie intégrés', 'intégrer l’énergie biogaz dans des bâtiments', 'conseiller des clients sur les besoins en énergie de produits', 'énergie de substitution']",Coordonnateur Filières Vertes Et Conflits Homme Faune
OFFRE_012701_eb3d9e6b93a7,True,6,6,0,6,6,0.0,[],"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",Assistant Achats Et Logistique
OFFRE_012702_eea1c8227d2b,True,6,0,0,0,0,0.0,[],[],Agent D'Entretien
OFFRE_012703_b02a9066b6a1,True,6,6,0,6,6,0.0,[],"['potentiel d’économies d’énergie des systèmes de changement de vitesse automatiques', 'prévoir l’évolution des prix de l’énergie', 'systèmes aliments-énergie intégrés', 'intégrer l’énergie biogaz dans des bâtiments', 'conseiller des clients sur les besoins en énergie de produits', 'énergie de substitution']",Technicien Filières Vertes
OFFRE_012704_9da317b0ee57,True,6,6,0,6,6,0.0,[],"['coordonner des partenariats de tourisme public-privé', 'impact environnemental du tourisme', 'gérer le temps dans le secteur du tourisme', 'créer un réseau de prestataires dans le secteur du tourisme', 'pratiquer des langues étrangères dans le secteur du tourisme', 'traiter des données quantitatives dans le secteur du tourisme']",Assistant Technique
OFFRE_012705_732b5b12ede4,True,6,6,0,6,6,0.0,[],"['coordonner des partenariats de tourisme public-privé', 'impact environnemental du tourisme', 'gérer le temps dans le secteur du tourisme', 'créer un réseau de prestataires dans le secteur du tourisme', 'pratiquer des langues étrangères dans le secteur du tourisme', 'traiter des données quantitatives dans le secteur du tourisme']",Logisticienne
OFFRE_012706_7bf78a7282b4,True,6,6,0,6,6,0.0,[],"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",Business Development Manager
OFFRE_012707_9d6aa7274b83,True,6,6,0,6,6,0.0,[],"['nettoyer la façade d’un bâtiment', 'établir un plan d’étanchéité à l’air du bâtiment', 'conception de bâtiments durables', 'nettoyer les sols d’un bâtiment', 'concevoir un système d’enveloppe du bâtiment', 'planifier des travaux de maintenance dans un bâtiment']",Assistant Qc Peinture
OFFRE_012708_0979eb9eae8f,True,6,6,0,6,6,0.0,[],"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",Responsable Administratif Et Financier
OFFRE_012709_73330f10d47a,True,6,6,0,6,6,0.0,[],"['facteurs humains concernant la sécurité', 'former des agents de sécurité', 'principes de sécurité en équitation', 'mettre en place des protocoles de sécurité sur un site', 'assurer la sécurité de machines', 'fixer des dispositifs de sécurité']",Cso-Country Security Officer ( Responsable Sureté)
OFFRE_012710_22d29a123ee5,True,6,6,0,6,6,0.0,[],"['coordonner les opérations d’un puits de pétrole', 'gérer des fluides de production dans la production de pétrole', 'connecter des têtes de puits de pétrole', 'mesurer la température de réservoirs de pétrole', 'pétrole', 'nettoyer des déversements de pétrole']",Chef De Projet Marine
OFFRE_012711_e7abf31d870b,True,6,6,0,6,6,0.0,[],"['coordonner les opérations d’un puits de pétrole', 'gérer des fluides de production dans la production de pétrole', 'connecter des têtes de puits de pétrole', 'mesurer la température de réservoirs de pétrole', 'pétrole', 'nettoyer des déversements de pétrole']",Assistant Technique Marine
OFFRE_012712_28870edde0d9,True,6,6,0,6,6,0.0,[],"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",Directeur Administratif Et Financier
OFFRE_012713_730cbc2657e3,True,6,6,0,6,6,0.0,[],"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",Réceptionniste
OFFRE_012714_5650d898687a,True,6,6,0,6,6,0.0,[],"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",Assistant De Direction
OFFRE_012715_bbc3585b09ff,True,6,6,0,6,6,0.0,[],"['coordonner les opérations d’un puits de pétrole', 'gérer des fluides de production dans la production de pétrole', 'connecter des têtes de puits de pétrole', 'mesurer la température de réservoirs de pétrole', 'pétrole', 'nettoyer des déversements de pétrole']",Ingenieur Geologue
OFFRE_012716_1fc43dadff05,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'comptabilité']",Chef Comptable
OFFRE_012717_99cf9d5e8299,True,6,6,0,6,6,0.0,[],"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",Assistant Ressources Humaines
OFFRE_012718_ba1cb930e0b7,True,6,6,6,0,0,1.0,"['coordonner le transport', 'véhicules de transport pour chevaux', 'droit du transport aérien', 'fixer des objectifs de transport', 'respecter le planning de travail dans les transports', 'gérer le transport de fonds']",[],Chauffeur
OFFRE_012719_1d79298f9e0c,True,6,6,0,6,6,0.0,[],"[""histoire de l'informatique"", 'matériel informatique', 'supprimer un virus informatique ou un logiciel malveillant d’un ordinateur', 'linguistique informatique', 'conseiller des clients sur des types de matériel informatique', 'avoir des connaissances en informatique']",Ingenieur Informaticien
OFFRE_012720_ba0df343c1b3,True,6,6,0,6,6,0.0,[],"['coordonner la vente de gibier', 'réaliser des activités de service après-vente', 'vente de produits médicaux', 'procédures des services de vente', 'organiser des événements d’échantillonnage sur des points de vente au détail', 'motiver le personnel pour atteindre les objectifs de vente']",Responsable Marketing Et Commercial
OFFRE_012721_3bb7b7e965b6,True,6,6,0,6,6,0.0,[],"['assurer la conformité à la réglementation sur les soins de santé', 'garantir la santé et la sécurité dans une opération de fabrication', 'aider les utilisateurs de soins de santé à être autonomes', 'système de santé', 'services de santé psychologique', 'évaluer les services de santé au sein d’une communauté']",Vendeur En Pharmacie
OFFRE_012722_b5da52575188,True,6,6,0,6,6,0.0,[],"['assurer la conformité à la réglementation sur les soins de santé', 'garantir la santé et la sécurité dans une opération de fabrication', 'aider les utilisateurs de soins de santé à être autonomes', 'système de santé', 'services de santé psychologique', 'évaluer les services de santé au sein d’une communauté']",Assistante
OFFRE_012723_f12efa8882f4,True,6,6,0,6,6,0.0,[],"['assurer la conformité à la réglementation sur les soins de santé', 'garantir la santé et la sécurité dans une opération de fabrication', 'aider les utilisateurs de soins de santé à être autonomes', 'système de santé', 'services de santé psychologique', 'évaluer les services de santé au sein d’une communauté']",Auxiliaires En Pharmacie
OFFRE_012724_e4200ae86df1,True,6,6,0,6,6,0.0,[],"['assurer la conformité à la réglementation sur les soins de santé', 'garantir la santé et la sécurité dans une opération de fabrication', 'aider les utilisateurs de soins de santé à être autonomes', 'système de santé', 'services de santé psychologique', 'évaluer les services de santé au sein d’une communauté']",Auxiliaire En Pharmacie
OFFRE_012725_a78a31c0f3a2,True,6,6,0,6,6,0.0,[],"['assurer la conformité à la réglementation sur les soins de santé', 'garantir la santé et la sécurité dans une opération de fabrication', 'aider les utilisateurs de soins de santé à être autonomes', 'système de santé', 'services de santé psychologique', 'évaluer les services de santé au sein d’une communauté']",Auxiliaire En Pharmacie
OFFRE_012726_ddb7f34a755f,True,6,6,0,6,6,0.0,[],"['assurer la conformité à la réglementation sur les soins de santé', 'garantir la santé et la sécurité dans une opération de fabrication', 'aider les utilisateurs de soins de santé à être autonomes', 'système de santé', 'services de santé psychologique', 'évaluer les services de santé au sein d’une communauté']",Preparateur En Pharmacie
OFFRE_012727_0e534f114a72,True,6,6,0,6,6,0.0,[],"['assurer la conformité à la réglementation sur les soins de santé', 'garantir la santé et la sécurité dans une opération de fabrication', 'aider les utilisateurs de soins de santé à être autonomes', 'système de santé', 'services de santé psychologique', 'évaluer les services de santé au sein d’une communauté']",Vendeur En Pharmacie
OFFRE_012728_268c36e8e5c9,True,6,6,0,6,6,0.0,[],"['assurer la conformité à la réglementation sur les soins de santé', 'garantir la santé et la sécurité dans une opération de fabrication', 'aider les utilisateurs de soins de santé à être autonomes', 'système de santé', 'services de santé psychologique', 'évaluer les services de santé au sein d’une communauté']",Vendeur En Pharmacie
OFFRE_012729_c4c99ca64169,True,6,6,0,6,6,0.0,[],"['nettoyer la façade d’un bâtiment', 'établir un plan d’étanchéité à l’air du bâtiment', 'conception de bâtiments durables', 'nettoyer les sols d’un bâtiment', 'concevoir un système d’enveloppe du bâtiment', 'planifier des travaux de maintenance dans un bâtiment']",Traducteur-Coordinateur
OFFRE_012730_6099c94ce7b1,True,6,1,1,0,0,1.0,['coordonner le transport'],[],Directeur Des Opérations
OFFRE_012731_7b21e7ce28d1,True,6,6,0,6,6,0.0,[],"['nettoyer la façade d’un bâtiment', 'établir un plan d’étanchéité à l’air du bâtiment', 'conception de bâtiments durables', 'nettoyer les sols d’un bâtiment', 'concevoir un système d’enveloppe du bâtiment', 'planifier des travaux de maintenance dans un bâtiment']",Conseiller Du Directeur General
OFFRE_012732_49879af22c21,True,6,1,1,0,0,1.0,['coordonner le transport'],[],Directeur Des Opérations
OFFRE_012733_0b1917b51517,True,6,6,0,6,6,0.0,[],"['nettoyer la façade d’un bâtiment', 'établir un plan d’étanchéité à l’air du bâtiment', 'conception de bâtiments durables', 'nettoyer les sols d’un bâtiment', 'concevoir un système d’enveloppe du bâtiment', 'planifier des travaux de maintenance dans un bâtiment']",Conseiller Du Directeur General
OFFRE_012734_7169c5737b88,True,6,6,0,6,6,0.0,[],"['nettoyer la façade d’un bâtiment', 'établir un plan d’étanchéité à l’air du bâtiment', 'conception de bâtiments durables', 'nettoyer les sols d’un bâtiment', 'concevoir un système d’enveloppe du bâtiment', 'planifier des travaux de maintenance dans un bâtiment']",Traducteur-Coordinateur
OFFRE_012735_c8e8506e17f1,True,6,6,0,6,6,0.0,[],"['hygiène et sécurité dans l’industrie textile', 'industrie de la musique et de la vidéo', 'industrie de l’aquaculture', ""industrie de l'habillement"", 'se tenir informé des tendances dans l’industrie du design', 'industrie cosmétique']",Directeur Général
OFFRE_012736_2f3269a513bd,True,6,6,0,6,6,0.0,[],"['hygiène et sécurité dans l’industrie textile', 'industrie de la musique et de la vidéo', 'industrie de l’aquaculture', ""industrie de l'habillement"", 'se tenir informé des tendances dans l’industrie du design', 'industrie cosmétique']",Responsable De L'Environnement Du Social Et De La Gouvernance
OFFRE_012737_bc160631fadb,True,6,6,0,6,6,0.0,[],"['coordonner la vente de gibier', 'réaliser des activités de service après-vente', 'vente de produits médicaux', 'procédures des services de vente', 'organiser des événements d’échantillonnage sur des points de vente au détail', 'motiver le personnel pour atteindre les objectifs de vente']",Superviseur Projet
OFFRE_012738_fd9389614f65,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'comptabilité']",Responsable Financier
OFFRE_012739_c655b16faf4f,True,6,6,0,6,6,0.0,[],"['hygiène et sécurité dans l’industrie textile', 'industrie de la musique et de la vidéo', 'industrie de l’aquaculture', ""industrie de l'habillement"", 'se tenir informé des tendances dans l’industrie du design', 'industrie cosmétique']",Responsable Financier
OFFRE_012740_1d42a44edf5f,True,6,6,0,6,6,0.0,[],"['coordonner la vente de gibier', 'réaliser des activités de service après-vente', 'vente de produits médicaux', 'procédures des services de vente', 'organiser des événements d’échantillonnage sur des points de vente au détail', 'motiver le personnel pour atteindre les objectifs de vente']",Assistant Corporate
OFFRE_012741_43f6844e1755,True,6,6,0,6,6,0.0,[],"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",Assistant Ressources Humaines
OFFRE_012742_3c9ad406df47,True,6,6,0,6,6,0.0,[],"[""histoire de l'informatique"", 'matériel informatique', 'supprimer un virus informatique ou un logiciel malveillant d’un ordinateur', 'linguistique informatique', 'conseiller des clients sur des types de matériel informatique', 'avoir des connaissances en informatique']",Architecte
OFFRE_012743_bc9da2a7d904,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'comptabilité']",Superviseur Yard
OFFRE_012744_0da42e9eda3d,True,6,6,0,6,6,0.0,[],"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",Agent Administratif
OFFRE_012745_7311af413335,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'comptabilité']",Comptable Fiscaliste
OFFRE_012746_81f43f37e560,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'comptabilité']",Consultant Juridique Et Fiscal
OFFRE_012747_a290916a7901,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'comptabilité']",Consultant Juridique Et Fiscal
OFFRE_012748_9e7740da016d,True,6,6,0,6,6,0.0,[],"['assurer la conformité à la réglementation sur les soins de santé', 'garantir la santé et la sécurité dans une opération de fabrication', 'aider les utilisateurs de soins de santé à être autonomes', 'système de santé', 'services de santé psychologique', 'évaluer les services de santé au sein d’une communauté']",Technicien De Laboratoire Biomedical
OFFRE_012749_35ab09887250,True,6,6,6,0,0,1.0,"['coordonner le transport', 'véhicules de transport pour chevaux', 'droit du transport aérien', 'fixer des objectifs de transport', 'respecter le planning de travail dans les transports', 'gérer le transport de fonds']",[],Grutiers
OFFRE_012750_6717a018290f,True,6,6,0,6,6,0.0,[],"['hygiène et sécurité dans l’industrie textile', 'industrie de la musique et de la vidéo', 'industrie de l’aquaculture', ""industrie de l'habillement"", 'se tenir informé des tendances dans l’industrie du design', 'industrie cosmétique']",Operateur
OFFRE_012751_0d843afe6b36,True,6,6,0,6,6,0.0,[],"['hygiène et sécurité dans l’industrie textile', 'industrie de la musique et de la vidéo', 'industrie de l’aquaculture', ""industrie de l'habillement"", 'se tenir informé des tendances dans l’industrie du design', 'industrie cosmétique']",Responsable De Resource Humaines
OFFRE_012752_6da082639233,True,6,6,0,6,6,0.0,[],"['hygiène et sécurité dans l’industrie textile', 'industrie de la musique et de la vidéo', 'industrie de l’aquaculture', ""industrie de l'habillement"", 'se tenir informé des tendances dans l’industrie du design', 'industrie cosmétique']",Chargé D'Affaire
OFFRE_012753_d158b4313257,True,6,6,0,6,6,0.0,[],"['hygiène et sécurité dans l’industrie textile', 'industrie de la musique et de la vidéo', 'industrie de l’aquaculture', ""industrie de l'habillement"", 'se tenir informé des tendances dans l’industrie du design', 'industrie cosmétique']",Superviseur Mgo
OFFRE_012754_05089b6be0c7,True,6,6,0,6,6,0.0,[],"['hygiène et sécurité dans l’industrie textile', 'industrie de la musique et de la vidéo', 'industrie de l’aquaculture', ""industrie de l'habillement"", 'se tenir informé des tendances dans l’industrie du design', 'industrie cosmétique']",Superviseurstructure
OFFRE_012755_94fa0cad0740,True,6,6,0,6,6,0.0,[],"['hygiène et sécurité dans l’industrie textile', 'industrie de la musique et de la vidéo', 'industrie de l’aquaculture', ""industrie de l'habillement"", 'se tenir informé des tendances dans l’industrie du design', 'industrie cosmétique']",Superviseur
OFFRE_012756_715ffa5e543e,True,6,6,0,6,6,0.0,[],"['industrie de la musique et de la vidéo', 'industrie de l’aquaculture', ""industrie de l'habillement"", 'se tenir informé des tendances dans l’industrie du design', 'industrie cosmétique', 'faire rapport au chef d’équipe']",Chef D'Equipe
OFFRE_012757_4149b48dacd2,True,6,6,0,6,6,0.0,[],"['nettoyer la façade d’un bâtiment', 'établir un plan d’étanchéité à l’air du bâtiment', 'conception de bâtiments durables', 'nettoyer les sols d’un bâtiment', 'concevoir un système d’enveloppe du bâtiment', 'planifier des travaux de maintenance dans un bâtiment']",Planificateur
OFFRE_012758_a703e1b616aa,True,6,6,0,6,6,0.0,[],"['nettoyer la façade d’un bâtiment', 'établir un plan d’étanchéité à l’air du bâtiment', 'génie civil', 'nettoyer les sols d’un bâtiment', 'concevoir un système d’enveloppe du bâtiment', 'planifier des travaux de maintenance dans un bâtiment']",Conducteur De Travaux Génie Civil
OFFRE_012759_c3462b340c16,True,6,6,0,6,6,0.0,[],"['nettoyer la façade d’un bâtiment', 'établir un plan d’étanchéité à l’air du bâtiment', 'nettoyer les sols d’un bâtiment', 'concevoir un système d’enveloppe du bâtiment', 'planifier des travaux de maintenance dans un bâtiment', ""suivre les consignes d'un directeur de site""]",Directeur De Site
OFFRE_012760_c557e5caeca3,True,6,6,6,0,0,1.0,"['coordonner le transport', 'véhicules de transport pour chevaux', 'droit du transport aérien', 'fixer des objectifs de transport', 'respecter le planning de travail dans les transports', 'gérer le transport de fonds']",[],Responsable Logistique
OFFRE_012761_2b53294d7e51,True,6,6,0,6,6,0.0,[],"['hygiène et sécurité dans l’industrie textile', 'industrie de la musique et de la vidéo', 'industrie de l’aquaculture', ""industrie de l'habillement"", 'se tenir informé des tendances dans l’industrie du design', 'industrie cosmétique']",Responsablemécanique
OFFRE_012762_d4d1af0f1fb7,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', 'mettre en place un système de contrôle de la documentation', 'aider les utilisateurs de soins de santé à être autonomes', 'se mettre en relation avec des responsables de l’assurance qualité', 'système de santé', 'méthodes d’assurance qualité']","Responsablehsse (Hygiène, Santé, Sécurité Et Environnement)"
OFFRE_012763_b97717957cc1,True,6,6,0,6,6,0.0,[],"[""histoire de l'informatique"", 'matériel informatique', 'supprimer un virus informatique ou un logiciel malveillant d’un ordinateur', 'linguistique informatique', 'conseiller des clients sur des types de matériel informatique', 'avoir des connaissances en informatique']",Logisticien
OFFRE_012764_e353aa3d874f,True,6,6,0,6,6,0.0,[],"['hygiène et sécurité dans l’industrie textile', 'industrie de la musique et de la vidéo', 'industrie de l’aquaculture', ""industrie de l'habillement"", 'se tenir informé des tendances dans l’industrie du design', 'industrie cosmétique']",Directeur Général
OFFRE_012765_6e44a5573909,True,6,6,0,6,6,0.0,[],"['nettoyer la façade d’un bâtiment', 'établir un plan d’étanchéité à l’air du bâtiment', 'conception de bâtiments durables', 'nettoyer les sols d’un bâtiment', 'concevoir un système d’enveloppe du bâtiment', 'planifier des travaux de maintenance dans un bâtiment']",Peintre Industriel
OFFRE_012766_0eacbaad4f32,True,6,0,0,0,0,0.0,[],[],Comptable Transitaire
OFFRE_012767_89c9bef4f4f1,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'comptabilité']",Fiscaliste
OFFRE_012768_8b9615e0d984,True,6,5,0,5,5,0.0,[],"['favoriser les relations avec divers types de transporteurs', 'se tenir au courant d’innovations dans divers secteurs économiques', 'rendre divers services à la clientèle', 'enquêter sur divers sujets', 'nouer le dialogue avec divers groupes de jeunes']",Comptable Specialiste Des Rapprochements
OFFRE_012769_dceb573fbd32,True,6,6,0,6,6,0.0,[],"['méthodes de conseil', 'utiliser des techniques de conseil', 'fournir un conseil pharmaceutique', 'assurer la liaison avec les membres du conseil d’administration', 'conseil en gestion', 'gestion des ressources humaines']",Assistant De Direction
OFFRE_012770_f63c2cac585d,True,6,6,0,6,6,0.0,[],"['coordonner les opérations d’un puits de pétrole', 'gérer des fluides de production dans la production de pétrole', 'connecter des têtes de puits de pétrole', 'mesurer la température de réservoirs de pétrole', 'pétrole', 'nettoyer des déversements de pétrole']",Archiviste
OFFRE_012771_7a2b02a48719,True,6,6,0,6,6,0.0,[],"['coordonner la vente de gibier', 'réaliser des activités de service après-vente', 'vente de produits médicaux', 'procédures des services de vente', 'organiser des événements d’échantillonnage sur des points de vente au détail', 'motiver le personnel pour atteindre les objectifs de vente']",Directeur Général
OFFRE_012772_6c39dd6d8f3f,True,6,6,0,6,6,0.0,[],"['coordonner la vente de gibier', 'réaliser des activités de service après-vente', 'vente de produits médicaux', 'procédures des services de vente', 'organiser des événements d’échantillonnage sur des points de vente au détail', 'motiver le personnel pour atteindre les objectifs de vente']",Secretaire De Direction
OFFRE_012773_fead38511975,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'comptabilité']",Comptable Fiscaliste
OFFRE_012774_4e522ee293b2,True,6,6,0,6,6,0.0,[],"['coordonner la vente de gibier', 'réaliser des activités de service après-vente', 'vente de produits médicaux', 'procédures des services de vente', 'organiser des événements d’échantillonnage sur des points de vente au détail', 'motiver le personnel pour atteindre les objectifs de vente']",Vitrier
OFFRE_012775_7c9cbb9ad2ad,True,6,6,0,6,6,0.0,[],"['coordonner les opérations d’un puits de pétrole', 'gérer des fluides de production dans la production de pétrole', 'connecter des têtes de puits de pétrole', 'mesurer la température de réservoirs de pétrole', 'pétrole', 'nettoyer des déversements de pétrole']",Coordinateur Commissionning
OFFRE_012776_d61a41d4736a,True,6,6,0,6,6,0.0,[],"['hygiène et sécurité dans l’industrie textile', 'industrie de la musique et de la vidéo', 'industrie de l’aquaculture', ""industrie de l'habillement"", 'se tenir informé des tendances dans l’industrie du design', 'industrie cosmétique']",Country Manager
OFFRE_012777_ade61e0a3dce,True,6,6,0,6,6,0.0,[],"['procédures d’assurance qualité', ""exécuter des exercices d'assurance de la sécurité"", 'se mettre en relation avec des responsables de l’assurance qualité', ""principes de l'assurance"", 'vendre des produits d’assurance', 'comptabilité']",Comptable Fiscaliste
OFFRE_012778_5ab11ec20b86,True,6,6,0,6,6,0.0,[],"['assurer la conformité à la réglementation sur les soins de santé', 'garantir la santé et la sécurité dans une opération de fabrication', 'aider les utilisateurs de soins de santé à être autonomes', 'système de santé', 'services de santé psychologique', 'évaluer les services de santé au sein d’une communauté']",Secretaire De Direction
OFFRE_012779_cc905ef9116b,True,6,6,0,6,6,0.0,[],"['coordonner la vente de gibier', 'réaliser des activités de service après-vente', 'vente de produits médicaux', 'procédures des services de vente', 'organiser des événements d’échantillonnage sur des points de vente au détail', 'motiver le personnel pour atteindre les objectifs de vente']",Delegue Medical
